# x y rho ux uy
496 109 0.986063 0.092560 0.022793
496 110 0.985723 0.090769 0.022099
496 111 0.985395 0.088835 0.021301
496 112 0.985083 0.086736 0.020395
496 113 0.984788 0.084448 0.019377
496 114 0.984513 0.081940 0.018245
496 115 0.984261 0.079175 0.016997
496 116 0.984035 0.076112 0.015636
496 117 0.983839 0.072701 0.014166
496 118 0.983676 0.068885 0.012598
496 119 0.983549 0.064602 0.010948
496 120 0.983462 0.059781 0.009241
496 121 0.983418 0.054347 0.007512
496 122 0.983419 0.048227 0.005808
496 123 0.983468 0.041350 0.004186
496 124 0.983563 0.033656 0.002719
496 125 0.983705 0.025107 0.001488
496 126 0.983891 0.015694 0.000582
496 127 0.984117 0.005448 0.000089
497 0 0.983736 0.005726 -0.000100
497 1 0.983481 0.016459 -0.000658
497 2 0.983274 0.026266 -0.001678
497 3 0.983119 0.035111 -0.003055
497 4 0.983018 0.043006 -0.004684
497 5 0.982973 0.050003 -0.006470
497 6 0.982981 0.056171 -0.008330
497 7 0.983040 0.061597 -0.010200
497 8 0.983147 0.066369 -0.012030
497 9 0.983297 0.070573 -0.013782
497 10 0.983487 0.074288 -0.015433
497 11 0.983711 0.077586 -0.016968
497 12 0.983965 0.080530 -0.018378
497 13 0.984246 0.083172 -0.019659
497 14 0.984550 0.085558 -0.020814
497 15 0.984873 0.087728 -0.021844
497 16 0.985213 0.089711 -0.022754
497 17 0.985568 0.091534 -0.023548
497 18 0.985934 0.093219 -0.024233
497 19 0.986310 0.094785 -0.024814
497 20 0.986695 0.096244 -0.025298
497 21 0.987086 0.097611 -0.025688
497 22 0.987482 0.098895 -0.025991
497 23 0.987882 0.100104 -0.026212
497 24 0.988284 0.101245 -0.026355
497 25 0.988688 0.102325 -0.026425
497 26 0.989093 0.103348 -0.026425
497 27 0.989497 0.104318 -0.026360
497 28 0.989899 0.105240 -0.026233
497 29 0.990300 0.106115 -0.026047
497 30 0.990697 0.106948 -0.025806
497 31 0.991090 0.107739 -0.025512
497 32 0.991479 0.108492 -0.025169
497 33 0.991862 0.109208 -0.024778
497 34 0.992239 0.109889 -0.024343
497 35 0.992610 0.110535 -0.023866
497 36 0.992973 0.111150 -0.023348
497 37 0.993329 0.111733 -0.022793
497 38 0.993675 0.112286 -0.022202
497 39 0.994013 0.112811 -0.021578
497 40 0.994341 0.113307 -0.020921
497 41 0.994659 0.113776 -0.020234
497 42 0.994967 0.114219 -0.019519
497 43 0.995264 0.114636 -0.018777
497 44 0.995549 0.115029 -0.018010
497 45 0.995822 0.115398 -0.017220
497 46 0.996083 0.115744 -0.016408
497 47 0.996332 0.116067 -0.015575
497 48 0.996567 0.116367 -0.014723
497 49 0.996790 0.116647 -0.013853
497 50 0.996999 0.116905 -0.012966
497 51 0.997194 0.117143 -0.012065
497 52 0.997375 0.117361 -0.011150
497 53 0.997541 0.117559 -0.010221
497 54 0.997693 0.117738 -0.009282
497 55 0.997831 0.117898 -0.008332
497 56 0.997954 0.118040 -0.007373
497 57 0.998061 0.118163 -0.006406
497 58 0.998154 0.118268 -0.005432
497 59 0.998231 0.118355 -0.004452
497 60 0.998293 0.118425 -0.003468
497 61 0.998339 0.118477 -0.002480
497 62 0.998370 0.118512 -0.001489
497 63 0.998386 0.118529 -0.000496
497 64 0.998386 0.118529 0.000496
497 65 0.998370 0.118512 0.001489
497 66 0.998339 0.118477 0.002480
497 67 0.998293 0.118425 0.003468
497 68 0.998231 0.118355 0.004452
497 69 0.998154 0.118268 0.005432
497 70 0.998061 0.118163 0.006406
497 71 0.997954 0.118040 0.007373
497 72 0.997831 0.117898 0.008332
497 73 0.997693 0.117738 0.009282
497 74 0.997541 0.117559 0.010221
497 75 0.997375 0.117361 0.011150
497 76 0.997194 0.117143 0.012065
497 77 0.996999 0.116905 0.012966
497 78 0.996790 0.116647 0.013853
497 79 0.996567 0.116367 0.014723
497 80 0.996332 0.116067 0.015575
497 81 0.996083 0.115744 0.016408
497 82 0.995822 0.115398 0.017220
497 83 0.995549 0.115029 0.018010
497 84 0.995264 0.114636 0.018777
497 85 0.994967 0.114219 0.019519
497 86 0.994659 0.113776 0.020234
497 87 0.994341 0.113307 0.020921
497 88 0.994013 0.112811 0.021578
497 89 0.993675 0.112286 0.022202
497 90 0.993329 0.111733 0.022793
497 91 0.992973 0.111150 0.023348
497 92 0.992610 0.110535 0.023866
497 93 0.992239 0.109889 0.024343
497 94 0.991862 0.109208 0.024778
497 95 0.991479 0.108492 0.025169
497 96 0.991090 0.107739 0.025512
497 97 0.990697 0.106948 0.025806
497 98 0.990300 0.106115 0.026047
497 99 0.989899 0.105240 0.026233
497 100 0.989497 0.104318 0.026360
497 101 0.989093 0.103348 0.026425
497 102 0.988688 0.102325 0.026425
497 103 0.988284 0.101245 0.026355
497 104 0.987882 0.100104 0.026212
497 105 0.987482 0.098895 0.025991
497 106 0.987086 0.097611 0.025688
497 107 0.986695 0.096244 0.025298
497 108 0.986310 0.094785 0.024814
497 109 0.985934 0.093219 0.024233
497 110 0.985568 0.091534 0.023548
497 111 0.985213 0.089711 0.022754
497 112 0.984873 0.087728 0.021844
497 113 0.984550 0.085558 0.020814
497 114 0.984246 0.083172 0.019659
497 115 0.983965 0.080530 0.018378
497 116 0.983711 0.077586 0.016968
497 117 0.983487 0.074288 0.015433
497 118 0.983297 0.070573 0.013782
497 119 0.983147 0.066369 0.012030
497 120 0.983040 0.061597 0.010200
497 121 0.982981 0.056171 0.008330
497 122 0.982973 0.050003 0.006470
497 123 0.983018 0.043006 0.004684
497 124 0.983119 0.035111 0.003055
497 125 0.983274 0.026266 0.001678
497 126 0.983481 0.016459 0.000658
497 127 0.983736 0.005726 0.000100
498 0 0.983315 0.006043 -0.000115
498 1 0.983026 0.017326 -0.000751
498 2 0.982794 0.027571 -0.001907
498 3 0.982624 0.036737 -0.003455
498 4 0.982519 0.044843 -0.005272
498 5 0.982479 0.051952 -0.007243
498 6 0.982500 0.058155 -0.009277
498 7 0.982580 0.063554 -0.011299
498 8 0.982712 0.068254 -0.013256
498 9 0.982891 0.072356 -0.015112
498 10 0.983112 0.075951 -0.016844
498 11 0.983368 0.079117 -0.018439
498 12 0.983655 0.081924 -0.019890
498 13 0.983969 0.084431 -0.021199
498 14 0.984304 0.086684 -0.022368
498 15 0.984659 0.088724 -0.023402
498 16 0.985029 0.090584 -0.024308
498 17 0.985412 0.092290 -0.025092
498 18 0.985806 0.093865 -0.025761
498 19 0.986208 0.095326 -0.026322
498 20 0.986618 0.096687 -0.026783
498 21 0.987033 0.097960 -0.027148
498 22 0.987451 0.099156 -0.027423
498 23 0.987873 0.100283 -0.027615
498 24 0.988296 0.101346 -0.027728
498 25 0.988720 0.102352 -0.027766
498 26 0.989143 0.103305 -0.027734
498 27 0.989565 0.104210 -0.027637
498 28 0.989984 0.105069 -0.027476
498 29 0.990401 0.105885 -0.027257
498 30 0.990813 0.106661 -0.026982
498 31 0.991221 0.107400 -0.026654
498 32 0.991624 0.108102 -0.026276
498 33 0.992021 0.108770 -0.025851
498 34 0.992411 0.109405 -0.025382
498 35 0.992794 0.110009 -0.024869
498 36 0.993169 0.110583 -0.024317
498 37 0.993536 0.111127 -0.023727
498 38 0.993893 0.111644 -0.023101
498 39 0.994241 0.112134 -0.022442
498 40 0.994579 0.112597 -0.021750
498 41 0.994907 0.113036 -0.021028
498 42 0.995223 0.113449 -0.020278
498 43 0.995528 0.113840 -0.019501
498 44 0.995821 0.114207 -0.018699
498 45 0.996102 0.114551 -0.017873
498 46 0.996370 0.114874 -0.017025
498 47 0.996625 0.115176 -0.016157
498 48 0.996867 0.115457 -0.015270
498 49 0.997095 0.115718 -0.014365
498 50 0.997309 0.115960 -0.013443
498 51 0.997509 0.116182 -0.012506
498 52 0.997694 0.116386 -0.011556
498 53 0.997865 0.116571 -0.010592
498 54 0.998021 0.116739 -0.009617
498 55 0.998162 0.116888 -0.008632
498 56 0.998288 0.117020 -0.007638
498 57 0.998398 0.117136 -0.006636
498 58 0.998493 0.117234 -0.005626
498 59 0.998572 0.117315 -0.004611
498 60 0.998635 0.117381 -0.003591
498 61 0.998683 0.117429 -0.002568
498 62 0.998715 0.117462 -0.001542
498 63 0.998730 0.117478 -0.000514
498 64 0.998730 0.117478 0.000514
498 65 0.998715 0.117462 0.001542
498 66 0.998683 0.117429 0.002568
498 67 0.998635 0.117381 0.003591
498 68 0.998572 0.117315 0.004611
498 69 0.998493 0.117234 0.005626
498 70 0.998398 0.117136 0.006636
498 71 0.998288 0.117020 0.007638
498 72 0.998162 0.116888 0.008632
498 73 0.998021 0.116739 0.009617
498 74 0.997865 0.116571 0.010592
498 75 0.997694 0.116386 0.011556
498 76 0.997509 0.116182 0.012506
498 77 0.997309 0.115960 0.013443
498 78 0.997095 0.115718 0.014365
498 79 0.996867 0.115457 0.015270
498 80 0.996625 0.115176 0.016157
498 81 0.996370 0.114874 0.017025
498 82 0.996102 0.114551 0.017873
498 83 0.995821 0.114207 0.018699
498 84 0.995528 0.113840 0.019501
498 85 0.995223 0.113449 0.020278
498 86 0.994907 0.113036 0.021028
498 87 0.994579 0.112597 0.021750
498 88 0.994241 0.112134 0.022442
498 89 0.993893 0.111644 0.023101
498 90 0.993536 0.111127 0.023727
498 91 0.993169 0.110583 0.024317
498 92 0.992794 0.110009 0.024869
498 93 0.992411 0.109405 0.025382
498 94 0.992021 0.108770 0.025851
498 95 0.991624 0.108102 0.026276
498 96 0.991221 0.107400 0.026654
498 97 0.990813 0.106661 0.026982
498 98 0.990401 0.105885 0.027257
498 99 0.989984 0.105069 0.027476
498 100 0.989565 0.104210 0.027637
498 101 0.989143 0.103305 0.027734
498 102 0.988720 0.102352 0.027766
498 103 0.988296 0.101346 0.027728
498 104 0.987873 0.100283 0.027615
498 105 0.987451 0.099156 0.027423
498 106 0.987033 0.097960 0.027148
498 107 0.986618 0.096687 0.026783
498 108 0.986208 0.095326 0.026322
498 109 0.985806 0.093865 0.025761
498 110 0.985412 0.092290 0.025092
498 111 0.985029 0.090584 0.024308
498 112 0.984659 0.088724 0.023402
498 113 0.984304 0.086684 0.022368
498 114 0.983969 0.084431 0.021199
498 115 0.983655 0.081924 0.019890
498 116 0.983368 0.079117 0.018439
498 117 0.983112 0.075951 0.016844
498 118 0.982891 0.072356 0.015112
498 119 0.982712 0.068254 0.013256
498 120 0.982580 0.063554 0.011299
498 121 0.982500 0.058155 0.009277
498 122 0.982479 0.051952 0.007243
498 123 0.982519 0.044843 0.005272
498 124 0.982624 0.036737 0.003455
498 125 0.982794 0.027571 0.001907
498 126 0.983026 0.017326 0.000751
498 127 0.983315 0.006043 0.000115
499 0 0.982848 0.006406 -0.000133
499 1 0.982516 0.018317 -0.000864
499 2 0.982255 0.029052 -0.002185
499 3 0.982069 0.038565 -0.003938
499 4 0.981962 0.046886 -0.005972
499 5 0.981931 0.054097 -0.008154
499 6 0.981971 0.060313 -0.010378
499 7 0.982077 0.065659 -0.012562
499 8 0.982241 0.070260 -0.014651
499 9 0.982455 0.074234 -0.016609
499 10 0.982712 0.077683 -0.018416
499 11 0.983007 0.080697 -0.020063
499 12 0.983331 0.083351 -0.021547
499 13 0.983682 0.085707 -0.022873
499 14 0.984053 0.087816 -0.024046
499 15 0.984441 0.089718 -0.025075
499 16 0.984844 0.091448 -0.025967
499 17 0.985258 0.093031 -0.026732
499 18 0.985681 0.094490 -0.027378
499 19 0.986111 0.095843 -0.027913
499 20 0.986546 0.097103 -0.028343
499 21 0.986986 0.098281 -0.028677
499 22 0.987428 0.099388 -0.028920
499 23 0.987871 0.100430 -0.029078
499 24 0.988316 0.101414 -0.029156
499 25 0.988759 0.102346 -0.029159
499 26 0.989201 0.103229 -0.029092
499 27 0.989641 0.104066 -0.028958
499 28 0.990078 0.104863 -0.028762
499 29 0.990511 0.105619 -0.028507
499 30 0.990939 0.106339 -0.028195
499 31 0.991362 0.107024 -0.027831
499 32 0.991779 0.107676 -0.027417
499 33 0.992190 0.108296 -0.026956
499 34 0.992593 0.108886 -0.026449
499 35 0.992988 0.109447 -0.025901
499 36 0.993375 0.109980 -0.025312
499 37 0.993753 0.110486 -0.024686
499 38 0.994121 0.110966 -0.024023
499 39 0.994479 0.111421 -0.023327
499 40 0.994827 0.111852 -0.022599
499 41 0.995164 0.112259 -0.021841
499 42 0.995489 0.112644 -0.021054
499 43 0.995802 0.113007 -0.020241
499 44 0.996103 0.113348 -0.019403
499 45 0.996391 0.113668 -0.018541
499 46 0.996666 0.113969 -0.017657
499 47 0.996928 0.114249 -0.016752
499 48 0.997176 0.114511 -0.015829
499 49 0.997410 0.114754 -0.014888
499 50 0.997629 0.114978 -0.013930
499 51 0.997834 0.115185 -0.012957
499 52 0.998024 0.115375 -0.011970
499 53 0.998199 0.115547 -0.010971
499 54 0.998359 0.115703 -0.009960
499 55 0.998503 0.115842 -0.008938
499 56 0.998631 0.115965 -0.007908
499 57 0.998744 0.116072 -0.006870
499 58 0.998841 0.116163 -0.005824
499 59 0.998922 0.116239 -0.004773
499 60 0.998987 0.116300 -0.003717
499 61 0.999036 0.116345 -0.002658
499 62 0.999068 0.116375 -0.001596
499 63 0.999085 0.116390 -0.000532
499 64 0.999085 0.116390 0.000532
499 65 0.999068 0.116375 0.001596
499 66 0.999036 0.116345 0.002658
499 67 0.998987 0.116300 0.003717
499 68 0.998922 0.116239 0.004773
499 69 0.998841 0.116163 0.005824
499 70 0.998744 0.116072 0.006870
499 71 0.998631 0.115965 0.007908
499 72 0.998503 0.115842 0.008938
499 73 0.998359 0.115703 0.009960
499 74 0.998199 0.115547 0.010971
499 75 0.998024 0.115375 0.011970
499 76 0.997834 0.115185 0.012957
499 77 0.997629 0.114978 0.013930
499 78 0.997410 0.114754 0.014888
499 79 0.997176 0.114511 0.015829
499 80 0.996928 0.114249 0.016752
499 81 0.996666 0.113969 0.017657
499 82 0.996391 0.113668 0.018541
499 83 0.996103 0.113348 0.019403
499 84 0.995802 0.113007 0.020241
499 85 0.995489 0.112644 0.021054
499 86 0.995164 0.112259 0.021841
499 87 0.994827 0.111852 0.022599
499 88 0.994479 0.111421 0.023327
499 89 0.994121 0.110966 0.024023
499 90 0.993753 0.110486 0.024686
499 91 0.993375 0.109980 0.025312
499 92 0.992988 0.109447 0.025901
499 93 0.992593 0.108886 0.026449
499 94 0.992190 0.108296 0.026956
499 95 0.991779 0.107676 0.027417
499 96 0.991362 0.107024 0.027831
499 97 0.990939 0.106339 0.028195
499 98 0.990511 0.105619 0.028507
499 99 0.990078 0.104863 0.028762
499 100 0.989641 0.104066 0.028958
499 101 0.989201 0.103229 0.029092
499 102 0.988759 0.102346 0.029159
499 103 0.988316 0.101414 0.029156
499 104 0.987871 0.100430 0.029078
499 105 0.987428 0.099388 0.028920
499 106 0.986986 0.098281 0.028677
499 107 0.986546 0.097103 0.028343
499 108 0.986111 0.095843 0.027913
499 109 0.985681 0.094490 0.027378
499 110 0.985258 0.093031 0.026732
499 111 0.984844 0.091448 0.025967
499 112 0.984441 0.089718 0.025075
499 113 0.984053 0.087816 0.024046
499 114 0.983682 0.085707 0.022873
499 115 0.983331 0.083351 0.021547
499 116 0.983007 0.080697 0.020063
499 117 0.982712 0.077683 0.018416
499 118 0.982455 0.074234 0.016609
499 119 0.982241 0.070260 0.014651
499 120 0.982077 0.065659 0.012562
499 121 0.981971 0.060313 0.010378
499 122 0.981931 0.054097 0.008154
499 123 0.981962 0.046886 0.005972
499 124 0.982069 0.038565 0.003938
499 125 0.982255 0.029052 0.002185
499 126 0.982516 0.018317 0.000864
499 127 0.982848 0.006406 0.000133
500 0 0.982323 0.006829 -0.000156
500 1 0.981940 0.019460 -0.001006
500 2 0.981644 0.030745 -0.002528
500 3 0.981443 0.040631 -0.004526
500 4 0.981336 0.049166 -0.006815
500 5 0.981319 0.056461 -0.009235
500 6 0.981386 0.062659 -0.011666
500 7 0.981526 0.067917 -0.014020
500 8 0.981730 0.072386 -0.016241
500 9 0.981987 0.076200 -0.018295
500 10 0.982289 0.079477 -0.020168
500 11 0.982627 0.082317 -0.021854
500 12 0.982995 0.084800 -0.023359
500 13 0.983386 0.086991 -0.024689
500 14 0.983797 0.088943 -0.025854
500 15 0.984222 0.090699 -0.026866
500 16 0.984659 0.092291 -0.027735
500 17 0.985106 0.093747 -0.028471
500 18 0.985559 0.095088 -0.029085
500 19 0.986018 0.096329 -0.029585
500 20 0.986481 0.097486 -0.029980
500 21 0.986946 0.098568 -0.030276
500 22 0.987412 0.099584 -0.030481
500 23 0.987878 0.100541 -0.030600
500 24 0.988344 0.101446 -0.030639
500 25 0.988808 0.102302 -0.030604
500 26 0.989269 0.103115 -0.030497
500 27 0.989727 0.103886 -0.030325
500 28 0.990181 0.104619 -0.030089
500 29 0.990631 0.105317 -0.029795
500 30 0.991075 0.105980 -0.029445
500 31 0.991513 0.106612 -0.029042
500 32 0.991944 0.107213 -0.028590
500 33 0.992368 0.107785 -0.028090
500 34 0.992784 0.108330 -0.027546
500 35 0.993192 0.108847 -0.026959
500 36 0.993591 0.109339 -0.026332
500 37 0.993980 0.109807 -0.025668
500 38 0.994359 0.110250 -0.024968
500 39 0.994728 0.110671 -0.024234
500 40 0.995085 0.111069 -0.023468
500 41 0.995431 0.111445 -0.022672
500 42 0.995765 0.111801 -0.021848
500 43 0.996086 0.112136 -0.020998
500 44 0.996395 0.112452 -0.020122
500 45 0.996690 0.112748 -0.019223
500 46 0.996972 0.113026 -0.018302
500 47 0.997241 0.113285 -0.017360
500 48 0.997495 0.113527 -0.016399
500 49 0.997734 0.113752 -0.015421
500 50 0.997959 0.113960 -0.014426
500 51 0.998169 0.114151 -0.013416
500 52 0.998363 0.114326 -0.012393
500 53 0.998542 0.114485 -0.011356
500 54 0.998706 0.114629 -0.010309
500 55 0.998853 0.114758 -0.009251
500 56 0.998985 0.114872 -0.008183
500 57 0.999100 0.114971 -0.007108
500 58 0.999199 0.115056 -0.006026
500 59 0.999282 0.115126 -0.004938
500 60 0.999349 0.115182 -0.003846
500 61 0.999398 0.115224 -0.002750
500 62 0.999432 0.115252 -0.001651
500 63 0.999448 0.115266 -0.000550
500 64 0.999448 0.115266 0.000550
500 65 0.999432 0.115252 0.001651
500 66 0.999398 0.115224 0.002750
500 67 0.999349 0.115182 0.003846
500 68 0.999282 0.115126 0.004938
500 69 0.999199 0.115056 0.006026
500 70 0.999100 0.114971 0.007108
500 71 0.998985 0.114872 0.008183
500 72 0.998853 0.114758 0.009251
500 73 0.998706 0.114629 0.010309
500 74 0.998542 0.114485 0.011356
500 75 0.998363 0.114326 0.012393
500 76 0.998169 0.114151 0.013416
500 77 0.997959 0.113960 0.014426
500 78 0.997734 0.113752 0.015421
500 79 0.997495 0.113527 0.016399
500 80 0.997241 0.113285 0.017360
500 81 0.996972 0.113026 0.018302
500 82 0.996690 0.112748 0.019223
500 83 0.996395 0.112452 0.020122
500 84 0.996086 0.112136 0.020998
500 85 0.995765 0.111801 0.021848
500 86 0.995431 0.111445 0.022672
500 87 0.995085 0.111069 0.023468
500 88 0.994728 0.110671 0.024234
500 89 0.994359 0.110250 0.024968
500 90 0.993980 0.109807 0.025668
500 91 0.993591 0.109339 0.026332
500 92 0.993192 0.108847 0.026959
500 93 0.992784 0.108330 0.027546
500 94 0.992368 0.107785 0.028090
500 95 0.991944 0.107213 0.028590
500 96 0.991513 0.106612 0.029042
500 97 0.991075 0.105980 0.029445
500 98 0.990631 0.105317 0.029795
500 99 0.990181 0.104619 0.030089
500 100 0.989727 0.103886 0.030325
500 101 0.989269 0.103115 0.030497
500 102 0.988808 0.102302 0.030604
500 103 0.988344 0.101446 0.030639
500 104 0.987878 0.100541 0.030600
500 105 0.987412 0.099584 0.030481
500 106 0.986946 0.098568 0.030276
500 107 0.986481 0.097486 0.029980
500 108 0.986018 0.096329 0.029585
500 109 0.985559 0.095088 0.029085
500 110 0.985106 0.093747 0.028471
500 111 0.984659 0.092291 0.027735
500 112 0.984222 0.090699 0.026866
500 113 0.983797 0.088943 0.025854
500 114 0.983386 0.086991 0.024689
500 115 0.982995 0.084800 0.023359
500 116 0.982627 0.082317 0.021854
500 117 0.982289 0.079477 0.020168
500 118 0.981987 0.076200 0.018295
500 119 0.981730 0.072386 0.016241
500 120 0.981526 0.067917 0.014020
500 121 0.981386 0.062659 0.011666
500 122 0.981319 0.056461 0.009235
500 123 0.981336 0.049166 0.006815
500 124 0.981443 0.040631 0.004526
500 125 0.981644 0.030745 0.002528
500 126 0.981940 0.019460 0.001006
500 127 0.982323 0.006829 0.000156
501 0 0.981728 0.007326 -0.000185
501 1 0.981280 0.020792 -0.001186
501 2 0.980944 0.032695 -0.002958
501 3 0.980728 0.042981 -0.005252
501 4 0.980627 0.051721 -0.007838
501 5 0.980635 0.059066 -0.010527
501 6 0.980738 0.065206 -0.013181
501 7 0.980924 0.070332 -0.015708
501 8 0.981178 0.074626 -0.018055
501 9 0.981488 0.078245 -0.020194
501 10 0.981842 0.081321 -0.022117
501 11 0.982231 0.083962 -0.023827
501 12 0.982648 0.086255 -0.025335
501 13 0.983085 0.088267 -0.026653
501 14 0.983538 0.090053 -0.027796
501 15 0.984003 0.091655 -0.028778
501 16 0.984477 0.093105 -0.029611
501 17 0.984958 0.094429 -0.030308
501 18 0.985444 0.095648 -0.030881
501 19 0.985933 0.096777 -0.031339
501 20 0.986423 0.097829 -0.031690
501 21 0.986914 0.098814 -0.031942
501 22 0.987405 0.099739 -0.032104
501 23 0.987894 0.100612 -0.032180
501 24 0.988381 0.101437 -0.032176
501 25 0.988866 0.102219 -0.032097
501 26 0.989347 0.102960 -0.031948
501 27 0.989823 0.103665 -0.031733
501 28 0.990295 0.104336 -0.031457
501 29 0.990761 0.104974 -0.031121
501 30 0.991221 0.105581 -0.030730
501 31 0.991674 0.106159 -0.030286
501 32 0.992119 0.106710 -0.029793
501 33 0.992557 0.107235 -0.029253
501 34 0.992986 0.107734 -0.028669
501 35 0.993406 0.108209 -0.028042
501 36 0.993817 0.108660 -0.027376
501 37 0.994217 0.109089 -0.026673
501 38 0.994607 0.109496 -0.025933
501 39 0.994986 0.109882 -0.025161
501 40 0.995353 0.110247 -0.024356
501 41 0.995708 0.110593 -0.023522
501 42 0.996050 0.110920 -0.022659
501 43 0.996380 0.111227 -0.021770
501 44 0.996697 0.111517 -0.020856
501 45 0.997000 0.111790 -0.019918
501 46 0.997289 0.112045 -0.018959
501 47 0.997563 0.112283 -0.017980
501 48 0.997823 0.112505 -0.016981
501 49 0.998069 0.112712 -0.015965
501 50 0.998299 0.112903 -0.014932
501 51 0.998513 0.113079 -0.013884
501 52 0.998712 0.113240 -0.012823
501 53 0.998895 0.113386 -0.011749
501 54 0.999062 0.113519 -0.010664
501 55 0.999213 0.113637 -0.009568
501 56 0.999348 0.113742 -0.008464
501 57 0.999466 0.113833 -0.007351
501 58 0.999567 0.113910 -0.006232
501 59 0.999652 0.113975 -0.005106
501 60 0.999720 0.114026 -0.003977
501 61 0.999771 0.114065 -0.002843
501 62 0.999805 0.114091 -0.001707
501 63 0.999822 0.114103 -0.000569
501 64 0.999822 0.114103 0.000569
501 65 0.999805 0.114091 0.001707
501 66 0.999771 0.114065 0.002843
501 67 0.999720 0.114026 0.003977
501 68 0.999652 0.113975 0.005106
501 69 0.999567 0.113910 0.006232
501 70 0.999466 0.113833 0.007351
501 71 0.999348 0.113742 0.008464
501 72 0.999213 0.113637 0.009568
501 73 0.999062 0.113519 0.010664
501 74 0.998895 0.113386 0.011749
501 75 0.998712 0.113240 0.012823
501 76 0.998513 0.113079 0.013884
501 77 0.998299 0.112903 0.014932
501 78 0.998069 0.112712 0.015965
501 79 0.997823 0.112505 0.016981
501 80 0.997563 0.112283 0.017980
501 81 0.997289 0.112045 0.018959
501 82 0.997000 0.111790 0.019918
501 83 0.996697 0.111517 0.020856
501 84 0.996380 0.111227 0.021770
501 85 0.996050 0.110920 0.022659
501 86 0.995708 0.110593 0.023522
501 87 0.995353 0.110247 0.024356
501 88 0.994986 0.109882 0.025161
501 89 0.994607 0.109496 0.025933
501 90 0.994217 0.109089 0.026673
501 91 0.993817 0.108660 0.027376
501 92 0.993406 0.108209 0.028042
501 93 0.992986 0.107734 0.028669
501 94 0.992557 0.107235 0.029253
501 95 0.992119 0.106710 0.029793
501 96 0.991674 0.106159 0.030286
501 97 0.991221 0.105581 0.030730
501 98 0.990761 0.104974 0.031121
501 99 0.990295 0.104336 0.031457
501 100 0.989823 0.103665 0.031733
501 101 0.989347 0.102960 0.031948
501 102 0.988866 0.102219 0.032097
501 103 0.988381 0.101437 0.032176
501 104 0.987894 0.100612 0.032180
501 105 0.987405 0.099739 0.032104
501 106 0.986914 0.098814 0.031942
501 107 0.986423 0.097829 0.031690
501 108 0.985933 0.096777 0.031339
501 109 0.985444 0.095648 0.030881
501 110 0.984958 0.094429 0.030308
501 111 0.984477 0.093105 0.029611
501 112 0.984003 0.091655 0.028778
501 113 0.983538 0.090053 0.027796
501 114 0.983085 0.088267 0.026653
501 115 0.982648 0.086255 0.025335
501 116 0.982231 0.083962 0.023827
501 117 0.981842 0.081321 0.022117
501 118 0.981488 0.078245 0.020194
501 119 0.981178 0.074626 0.018055
501 120 0.980924 0.070332 0.015708
501 121 0.980738 0.065206 0.013181
501 122 0.980635 0.059066 0.010527
501 123 0.980627 0.051721 0.007838
501 124 0.980728 0.042981 0.005252
501 125 0.980944 0.032695 0.002958
501 126 0.981280 0.020792 0.001186
501 127 0.981728 0.007326 0.000185
502 0 0.981043 0.007919 -0.000223
502 1 0.980514 0.022365 -0.001418
502 2 0.980133 0.034965 -0.003504
502 3 0.979904 0.045668 -0.006158
502 4 0.979819 0.054589 -0.009091
502 5 0.979864 0.061938 -0.012079
502 6 0.980020 0.067960 -0.014968
502 7 0.980266 0.072898 -0.017665
502 8 0.980584 0.076968 -0.020123
502 9 0.980958 0.080351 -0.022327
502 10 0.981374 0.083194 -0.024279
502 11 0.981821 0.085613 -0.025991
502 12 0.982292 0.087698 -0.027481
502 13 0.982780 0.089520 -0.028768
502 14 0.983279 0.091131 -0.029872
502 15 0.983787 0.092573 -0.030808
502 16 0.984301 0.093877 -0.031593
502 17 0.984818 0.095068 -0.032240
502 18 0.985336 0.096164 -0.032762
502 19 0.985856 0.097180 -0.033169
502 20 0.986375 0.098127 -0.033469
502 21 0.986892 0.099015 -0.033672
502 22 0.987408 0.099850 -0.033785
502 23 0.987920 0.100638 -0.033812
502 24 0.988429 0.101383 -0.033761
502 25 0.988934 0.102091 -0.033636
502 26 0.989434 0.102762 -0.033442
502 27 0.989929 0.103401 -0.033182
502 28 0.990419 0.104009 -0.032860
502 29 0.990901 0.104588 -0.032481
502 30 0.991377 0.105140 -0.032047
502 31 0.991845 0.105666 -0.031560
502 32 0.992305 0.106166 -0.031025
502 33 0.992756 0.106643 -0.030443
502 34 0.993198 0.107097 -0.029817
502 35 0.993631 0.107529 -0.029150
502 36 0.994053 0.107940 -0.028443
502 37 0.994465 0.108331 -0.027698
502 38 0.994865 0.108701 -0.026919
502 39 0.995254 0.109053 -0.026106
502 40 0.995631 0.109386 -0.025261
502 41 0.995995 0.109701 -0.024387
502 42 0.996346 0.109999 -0.023485
502 43 0.996684 0.110280 -0.022556
502 44 0.997008 0.110544 -0.021603
502 45 0.997319 0.110792 -0.020626
502 46 0.997614 0.111025 -0.019628
502 47 0.997896 0.111242 -0.018610
502 48 0.998162 0.111445 -0.017572
502 49 0.998413 0.111633 -0.016518
502 50 0.998648 0.111807 -0.015446
502 51 0.998867 0.111968 -0.014360
502 52 0.999071 0.112115 -0.013261
502 53 0.999258 0.112248 -0.012148
502 54 0.999429 0.112369 -0.011025
502 55 0.999583 0.112477 -0.009891
502 56 0.999720 0.112573 -0.008748
