t,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
0.863000,98.545464,97.091789,95.639832,94.190445,92.744461,91.302757,89.866150,88.435471,87.011528,85.595146,84.187088,82.788162,81.399086,80.020660,78.653557,77.298531,75.956230,74.627350,73.312500,72.012337,70.727417,69.458344,68.205635,66.969826,65.751396,64.550812,63.368511,62.204895,61.060349,59.935219,58.829830,57.744469,56.679398,55.634857,54.611046,53.608143,52.626297,51.665623,50.726223,49.808147,48.911446,48.036118,47.182163,46.349525,45.538155,44.747952,43.978813,43.230595,42.503147,41.796288,41.109821,40.443531,39.797184,39.170525,38.563278,37.975166,37.405884,36.855114,36.322529,35.807793,35.310547,34.830425,34.367062,33.920063,33.489048,33.073608,32.673347,32.287846,31.916687,31.559448,31.215696,30.885012,30.566946,30.261074,29.966951,29.684137,29.412191,29.150669,28.899124,28.657120,28.424204,28.199942,27.983883,27.775591,27.574621,27.380539,27.192898,27.011269,26.835209,26.664288,26.498068,26.336121,26.178013,26.023315,25.871599,25.722435,25.575399,25.430063,25.286001,25.142788
0.863500,98.545883,97.092628,95.641090,94.192116,92.746559,91.305252,89.869057,88.438774,87.015236,85.599228,84.191566,82.792992,81.404305,80.026207,78.659477,77.304764,75.962807,74.634224,73.319695,72.019806,70.735184,69.466362,68.213913,66.978340,65.760139,64.559769,63.377666,62.214241,61.069862,59.944893,58.839645,57.754414,56.689457,55.645016,54.621292,53.618462,52.636673,51.676048,50.736671,49.818623,48.921921,48.046593,47.192608,46.359947,45.548527,44.758274,43.989063,43.240772,42.513237,41.806282,41.119709,40.453304,39.806831,39.180038,38.572655,37.984394,37.414955,36.864025,36.331276,35.816364,35.318939,34.838638,34.375080,33.927895,33.496681,33.081047,32.680580,32.294876,31.923508,31.566057,31.222099,30.891195,30.572922,30.266832,29.972494,29.689463,29.417299,29.155558,28.903799,28.661573,28.428444,28.203962,27.987688,27.779179,27.577997,27.383696,27.195845,27.013998,26.837727,26.666592,26.500162,26.338001,26.179684,26.024776,25.872850,25.723478,25.576233,25.430687,25.286417,25.142996
0.864000,98.546303,97.093468,95.642349,94.193794,92.748642,91.307755,89.871956,88.442078,87.018929,85.603317,84.196022,82.797836,81.409492,80.031776,78.665367,77.311012,75.969360,74.641113,73.326866,72.027290,70.742928,69.474388,68.222183,66.986855,65.768875,64.568718,63.386818,62.223576,61.079372,59.954559,58.849453,57.764351,56.699509,55.655167,54.631531,53.628773,52.647045,51.686462,50.747124,49.829082,48.932396,48.057053,47.203056,46.370358,45.558899,44.768585,43.999313,43.250942,42.523323,41.816269,41.129593,40.463074,39.816475,39.189548,38.582027,37.993618,37.424026,36.872936,36.340015,35.824932,35.327332,34.846844,34.383102,33.935722,33.504314,33.088478,32.687813,32.301903,31.930328,31.572670,31.228497,30.897385,30.578892,30.272591,29.978035,29.694788,29.422407,29.160450,28.908470,28.666031,28.432682,28.207985,27.991493,27.782770,27.581369,27.386856,27.198788,27.016729,26.840244,26.668898,26.502254,26.339884,26.181355,26.026237,25.874102,25.724520,25.577066,25.431313,25.286833,25.143204
0.864500,98.546722,97.094307,95.643608,94.195465,92.750732,91.310249,89.874855,88.445374,87.022621,85.607391,84.200485,82.802658,81.414703,80.037315,78.671272,77.317238,75.975929,74.647972,73.334053,72.034744,70.750679,69.482391,68.230453,66.995354,65.777611,64.577667,63.395962,62.232906,61.088875,59.964218,58.859257,57.774281,56.709557,55.665314,54.641762,53.639080,52.657406,51.696873,50.757561,49.839546,48.942856,48.067513,47.213493,46.380768,45.569260,44.778896,44.009556,43.261112,42.533401,41.826256,41.139469,40.472836,39.826115,39.199059,38.591393,38.002838,37.433094,36.881840,36.348755,35.833500,35.335716,34.855049,34.391121,33.943550,33.511944,33.095913,32.695045,32.308929,31.937147,31.579279,31.234898,30.903568,30.584866,30.278347,29.983578,29.700113,29.427515,29.165339,28.913145,28.670486,28.436922,28.212006,27.995300,27.786358,27.584745,27.390015,27.201733,27.019461,26.842762,26.671202,26.504349,26.341766,26.183027,26.027699,25.875353,25.725563,25.577900,25.431936,25.287251,25.143412
0.865000,98.547142,97.095146,95.644859,94.197136,92.752815,91.312744,89.877754,88.448669,87.026306,85.611473,84.204933,82.807495,81.419884,80.042877,78.677155,77.323471,75.982475,74.654854,73.341209,72.042213,70.758408,69.490402,68.238708,67.003860,65.786331,64.586601,63.405102,62.242229,61.098370,59.973869,58.869049,57.784206,56.719593,55.675453,54.651989,53.649376,52.667767,51.707272,50.767998,49.849995,48.953316,48.077961,47.223927,46.391167,45.579620,44.789200,44.019794,43.271271,42.543480,41.836231,41.149345,40.482594,39.835751,39.208561,38.600758,38.012054,37.442154,36.890743,36.357491,35.842060,35.344105,34.863251,34.399136,33.951374,33.519577,33.103344,32.702274,32.315952,31.943966,31.585888,31.241293,30.909756,30.590836,30.284105,29.989119,29.705439,29.432623,29.170231,28.917818,28.674944,28.441160,28.216030,27.999105,27.789949,27.588118,27.393175,27.204678,27.022192,26.845280,26.673508,26.506441,26.343649,26.184698,26.029160,25.876606,25.726604,25.578733,25.432562,25.287666,25.143621
0.865500,98.547562,97.095985,95.646118,94.198807,92.754898,91.315231,89.880646,88.451965,87.029999,85.615540,84.209396,82.812309,81.425079,80.048409,78.683052,77.329689,75.989029,74.661705,73.348389,72.049660,70.766151,69.498398,68.246964,67.012344,65.795052,64.595535,63.414230,62.251545,61.107857,59.983513,58.878838,57.794121,56.729626,55.685585,54.662209,53.659668,52.678112,51.717670,50.778423,49.860443,48.963764,48.088409,47.234352,46.401562,45.589973,44.799500,44.030029,43.281429,42.553547,41.846210,41.159210,40.492352,39.845383,39.218060,38.610119,38.021267,37.451214,36.899643,36.366226,35.850624,35.352486,34.871452,34.407150,33.959198,33.527203,33.110775,32.709503,32.322979,31.950781,31.592495,31.247692,30.915939,30.596809,30.289860,29.994659,29.710762,29.437731,29.175121,28.922493,28.679399,28.445400,28.220051,28.002913,27.793539,27.591494,27.396334,27.207624,27.024923,26.847799,26.675814,26.508535,26.345531,26.186371,26.030622,25.877857,25.727648,25.579567,25.433187,25.288084,25.143829
0.866000,98.547981,97.096825,95.647369,94.200478,92.756973,91.317719,89.883537,88.455254,87.033676,85.619614,84.213837,82.817139,81.430252,80.053955,78.688927,77.335915,75.995567,74.668571,73.355537,72.057121,70.773872,69.506393,68.255203,67.020836,65.803764,64.604462,63.423355,62.260853,61.117336,59.993153,58.888618,57.804031,56.739651,55.695713,54.672421,53.669952,52.688457,51.728058,50.788845,49.870880,48.974213,48.098846,47.244774,46.411953,45.600319,44.809792,44.040257,43.291580,42.563614,41.856174,41.169079,40.502098,39.855011,39.227558,38.619473,38.030479,37.460270,36.908539,36.374958,35.859180,35.360867,34.879650,34.415161,33.967018,33.534832,33.118202,32.716732,32.329998,31.957598,31.599102,31.254087,30.922125,30.602777,30.295618,30.000198,29.716087,29.442839,29.180012,28.927166,28.683857,28.449638,28.224075,28.006718,27.797131,27.594868,27.399494,27.210569,27.027657,26.850317,26.678120,26.510630,26.347414,26.188044,26.032084,25.879110,25.728691,25.580400,25.433813,25.288500,25.144037
0.866500,98.548401,97.097656,95.648628,94.202141,92.759056,91.320206,89.886429,88.458542,87.037361,85.623672,84.218285,82.821945,81.435440,80.059479,78.694817,77.342117,76.002113,74.675415,73.362701,72.064552,70.781601,69.514374,68.263451,67.029312,65.812469,64.613380,63.432472,62.270157,61.126812,60.002781,58.898392,57.813934,56.749668,55.705830,54.682625,53.680229,52.698795,51.738441,50.799259,49.881317,48.984650,48.109280,47.255188,46.422337,45.610661,44.820080,44.050480,43.301727,42.573673,41.866142,41.178936,40.511848,39.864632,39.237049,38.628830,38.039684,37.469326,36.917435,36.383682,35.867737,35.369244,34.887848,34.423172,33.974838,33.542454,33.125629,32.723953,32.337021,31.964411,31.605709,31.260483,30.928307,30.608749,30.301371,30.005741,29.721411,29.447947,29.184902,28.931839,28.688313,28.453880,28.228096,28.010525,27.800720,27.598244,27.402655,27.213516,27.030388,26.852837,26.680426,26.512724,26.349298,26.189714,26.033546,25.880362,25.729734,25.581236,25.434437,25.288918,25.144245
0.867000,98.548820,97.098495,95.649872,94.203812,92.761131,91.322693,89.889313,88.461830,87.041031,85.627739,84.222717,82.826767,81.440605,80.065018,78.700676,77.348335,76.008636,74.682266,73.369843,72.071999,70.789307,69.522362,68.271675,67.037788,65.821167,64.622292,63.441586,62.279453,61.136276,60.012405,58.908161,57.823830,56.759678,55.715942,54.692822,53.690502,52.709126,51.748817,50.809669,49.891743,48.995087,48.119705,47.265598,46.432713,45.620998,44.830360,44.060696,43.311871,42.583729,41.876102,41.188797,40.521587,39.874252,39.246536,38.638176,38.048889,37.478374,36.926323,36.392410,35.876289,35.377621,34.896042,34.431179,33.982655,33.550079,33.133053,32.731178,32.344040,31.971226,31.612312,31.266878,30.934490,30.614717,30.307129,30.011278,29.726736,29.453053,29.189793,28.936512,28.692770,28.458118,28.232121,28.014330,27.804312,27.601620,27.405815,27.216461,27.033121,26.855356,26.682734,26.514820,26.351181,26.191389,26.035007,25.881615,25.730778,25.582069,25.435064,25.289333,25.144455
0.867500,98.549240,97.099327,95.651131,94.205467,92.763206,91.325172,89.892204,88.465103,87.044708,85.631790,84.227165,82.831566,81.445786,80.070526,78.706558,77.354530,76.015167,74.689102,73.376984,72.079422,70.797020,69.530327,68.279907,67.046249,65.829865,64.631195,63.450687,62.288742,61.145737,60.022022,58.917919,57.833717,56.769684,55.726044,54.703014,53.700764,52.719452,51.759186,50.820068,49.902168,49.005512,48.130131,47.275997,46.443089,45.631329,44.840637,44.070908,43.322006,42.593781,41.886059,41.198647,40.531326,39.883865,39.256023,38.647522,38.058090,37.487423,36.935211,36.401131,35.884842,35.385994,34.904232,34.439186,33.990471,33.557697,33.140476,32.738400,32.351059,31.978037,31.618917,31.273272,30.940672,30.620687,30.312881,30.016821,29.732058,29.458160,29.194683,28.941187,28.697226,28.462358,28.236143,28.018139,27.807901,27.604996,27.408976,27.219408,27.035852,26.857876,26.685041,26.516914,26.353065,26.193060,26.036472,25.882868,25.731821,25.582905,25.435688,25.289751,25.144663
0.868000,98.549652,97.100166,95.652374,94.207138,92.765274,91.327652,89.895081,88.468391,87.048370,85.635857,84.231590,82.836380,81.450943,80.076057,78.712410,77.360733,76.021683,74.695938,73.384117,72.086853,70.804718,69.538300,68.288124,67.054710,65.838547,64.640099,63.459785,62.298023,61.155190,60.031631,58.927673,57.843601,56.779678,55.736145,54.713196,53.711025,52.729767,51.769550,50.830467,49.912579,49.015938,48.140545,47.286400,46.453453,45.641655,44.850910,44.081116,43.332138,42.603828,41.896011,41.208492,40.541058,39.893478,39.265503,38.656868,38.067287,37.496468,36.944096,36.409851,35.893391,35.394367,34.912422,34.447189,33.998283,33.565319,33.147896,32.745621,32.358074,31.984850,31.625521,31.279665,30.946854,30.626656,30.318638,30.022358,29.737383,29.463266,29.199574,28.945860,28.701683,28.466599,28.240168,28.021944,27.811495,27.608370,27.412138,27.222355,27.038586,26.860395,26.687347,26.519011,26.354948,26.194735,26.037933,25.884121,25.732864,25.583738,25.436316,25.290167,25.144871
0.868500,98.550072,97.100998,95.653625,94.208794,92.767349,91.330124,89.897964,88.471657,87.052048,85.639900,84.236031,82.841171,81.456116,80.081566,78.718277,77.366920,76.028206,74.702759,73.391251,72.094269,70.812424,69.546257,68.296341,67.063164,65.847229,64.648987,63.468876,62.307301,61.164635,60.041237,58.937420,57.853474,56.789669,55.746231,54.723377,53.721272,52.740078,51.779907,50.840855,49.922993,49.026352,48.150959,47.296787,46.463818,45.651974,44.861176,44.091316,43.342266,42.613873,41.905960,41.218334,40.550789,39.903084,39.274982,38.666206,38.076481,37.505508,36.952980,36.418568,35.901936,35.402737,34.920612,34.455189,34.006096,33.572933,33.155319,32.752838,32.365093,31.991659,31.632124,31.286057,30.953035,30.632624,30.324390,30.027899,29.742704,29.468374,29.204464,28.950533,28.706139,28.470839,28.244190,28.025753,27.815084,27.611748,27.415298,27.225302,27.041319,26.862915,26.689655,26.521105,26.356834,26.196407,26.039398,25.885374,25.733908,25.584574,25.436939,25.290585,25.145079
0.869000,98.550491,97.101830,95.654869,94.210457,92.769417,91.332603,89.900833,88.474937,87.055702,85.643959,84.240448,82.845978,81.461266,80.087082,78.724121,77.373116,76.034706,74.709587,73.398369,72.101685,70.820107,69.554222,68.304543,67.071617,65.855896,64.657875,63.477959,62.316566,61.174076,60.050831,58.947159,57.863342,56.799648,55.756317,54.733543,53.731518,52.750381,51.790257,50.851238,49.933392,49.036766,48.161358,47.307178,46.474171,45.662289,44.871437,44.101513,43.352390,42.623909,41.915901,41.228176,40.560513,39.912689,39.284454,38.675541,38.085670,37.514545,36.961857,36.427280,35.910480,35.411102,34.928795,34.463192,34.013901,33.580551,33.162735,32.760059,32.372105,31.998470,31.638723,31.292450,30.959215,30.638592,30.330145,30.033436,29.748028,29.473480,29.209354,28.955206,28.710596,28.475079,28.248215,28.029560,27.818678,27.615124,27.418461,27.228249,27.044052,26.865437,26.691963,26.523203,26.358717,26.198082,26.040861,25.886627,25.734953,25.585407,25.437567,25.291000,25.145288
0.869500,98.550903,97.102661,95.656120,94.212112,92.771484,91.335075,89.903709,88.478203,87.059372,85.647995,84.244881,82.850761,81.466423,80.092583,78.729980,77.379288,76.041222,74.716400,73.405495,72.109085,70.827797,69.562164,68.312752,67.080048,65.864571,64.666748,63.487038,62.325829,61.183506,60.060421,58.956890,57.873203,56.809628,55.766392,54.743710,53.741756,52.760677,51.800598,50.861614,49.943790,49.047165,48.171761,47.317554,46.484524,45.672596,44.881691,44.111706,43.362507,42.633942,41.925842,41.238007,40.570236,39.922287,39.293922,38.684872,38.094856,37.523579,36.970734,36.435993,35.919018,35.419468,34.936981,34.471184,34.021713,33.588161,33.170155,32.767273,32.379124,32.005276,31.645327,31.298840,30.965395,30.644558,30.335897,30.038975,29.753349,29.478588,29.214243,28.959881,28.715052,28.479319,28.252237,28.033369,27.822269,27.618502,27.421621,27.231197,27.046787,26.867956,26.694273,26.525297,26.360603,26.199755,26.042324,25.887882,25.735996,25.586243,25.438190,25.291420,25.145496
0.870000,98.551323,97.103493,95.657364,94.213768,92.773552,91.337547,89.906578,88.481476,87.063026,85.652046,84.249290,82.855553,81.471565,80.098091,78.735817,77.385475,76.047714,74.723221,73.412598,72.116493,70.835472,69.570114,68.320938,67.088493,65.873222,64.675621,63.496105,62.335083,61.192932,60.070004,58.966614,57.883060,56.819595,55.776463,54.753868,53.751987,52.770969,51.810936,50.871983,49.954178,49.057564,48.182148,47.327930,46.494865,45.682899,44.891941,44.121891,43.372620,42.643970,41.935772,41.247841,40.579948,39.931885,39.303387,38.694199,38.104038,37.532612,36.979607,36.444698,35.927559,35.427830,34.945160,34.479183,34.029514,33.595779,33.177567,32.774494,32.386131,32.012085,31.651924,31.305231,30.971573,30.650524,30.341650,30.044512,29.758673,29.483692,29.219135,28.964552,28.719509,28.483559,28.256262,28.037176,27.825863,27.621878,27.424786,27.234144,27.049520,26.870480,26.696579,26.527395,26.362488,26.201429,26.043789,25.889135,25.737041,25.587076,25.438818,25.291836,25.145706
0.870500,98.551735,97.104324,95.658607,94.215424,92.775620,91.340012,89.909454,88.484734,87.066689,85.656075,84.253708,82.860329,81.476715,80.103577,78.741661,77.391640,76.054214,74.730019,73.419716,72.123886,70.843147,69.578041,68.329140,67.096909,65.881882,64.684486,63.505169,62.344330,61.202351,60.079578,58.976334,57.892906,56.829559,55.786526,54.764019,53.762211,52.781254,51.821266,50.882347,49.964561,49.067951,48.192535,47.338295,46.505203,45.693195,44.902187,44.132072,43.382725,42.653992,41.945705,41.257660,40.589664,39.941471,39.312851,38.703522,38.113220,37.541637,36.988476,36.453407,35.936092,35.436192,34.953339,34.487175,34.037323,33.603386,33.184986,32.781704,32.393147,32.018890,31.658524,31.311619,30.977753,30.656490,30.347401,30.050049,29.763994,29.488800,29.224022,28.969227,28.723965,28.487799,28.260286,28.040985,27.829454,27.625256,27.427946,27.237093,27.052256,26.872999,26.698891,26.529491,26.364374,26.203104,26.045252,25.890390,25.738085,25.587914,25.439444,25.292253,25.145914
